"user_id","status_id","created_at","screen_name","text","source","verified","city","domain"
"x871704365186375680","x1073447563632750592","2018-12-14 05:20:17+00","VbbInfo","#324 Alt-Heiligensee hat 27 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 6:20 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073446802685353984","2018-12-14 05:17:16+00","VbbInfo","#222 Tegelort hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 6:17 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073446800894427136","2018-12-14 05:17:15+00","VbbInfo","#370 S+U Hermannstr. -&gt; 246 Alt-Tempelhof hat 16 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 6:17 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073445956492935168","2018-12-14 05:13:54+00","VbbInfo","#S5 S Strausberg Nord hat 7 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 6:13 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073445954534158336","2018-12-14 05:13:53+00","VbbInfo","#156 S Storkower Str. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 6:13 14.12.18","VBBInfo","f","berlin","train"
"x163576129","x1073442272279232512","2018-12-14 04:59:15+00","Regio_NRW","#S11 Teilausfall ab #Köln Hbf (6:35) -&gt; Köln #Dellbrück (6:54) &amp; Dellbrück (7:30) -&gt; Köln Hbf (7:48). Betrieblicher Grund","Twitter Web Client","t","koeln","train"
"x163576129","x1073441782829076480","2018-12-14 04:57:19+00","Regio_NRW","#RE6 Teilausfall ab #Düsseldorf Hbf (6:14) &gt; #Köln/Bonn Flughafen (7:11) &amp; Köln/Bonn (7:48) &gt; Düsseldorf (8:47). Grund: keine Bereitstellung","Twitter Web Client","t","koeln","train"
"x871704365186375680","x1073441729980837888","2018-12-14 04:57:06+00","VbbInfo","#S85 S+U Pankow hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 5:57 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073441728005357568","2018-12-14 04:57:06+00","VbbInfo","#623 Zehlendorf Eiche hat 14 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:57 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073441725987897344","2018-12-14 04:57:05+00","VbbInfo","#726 Bestensee, Bahnhof hat 13 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:57 14.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073441331937189888","2018-12-14 04:55:31+00","KVB_Info","Linie 9 * Folgende Fahrt entfällt * (H) Sülz Hermeskeiler Platz 06:10h - (H) Zülpicher Str. 06:12h - (H) Universität 06:17h - (H) Zülpicher Platz 06:20h - (H) Neumarkt 06:26h - (H) Bf Deutz/Messe 06:31h - (H) Ostheim 06:40h - (H) Königsforst 06:48h * https://t.co/7nAUrcP4jH","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073440930932379648","2018-12-14 04:53:56+00","VbbInfo","#S46 S Westend hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 5:53 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073440015257165824","2018-12-14 04:50:17+00","VbbInfo","#616 S Babelsberg/Schulstr. hat 12 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:50 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073440013306814464","2018-12-14 04:50:17+00","VbbInfo","#735 S Flughafen Berlin-Schönefeld hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:50 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073439251403034624","2018-12-14 04:47:15+00","VbbInfo","#S3 S Erkner hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 5:47 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073437495931691008","2018-12-14 04:40:17+00","VbbInfo","#654 Falkensee, Finkenkrug West hat 15 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:40 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073436733931425792","2018-12-14 04:37:15+00","VbbInfo","#S26 S Waidmannslust hat 8 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 5:37 14.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073436551043055616","2018-12-14 04:36:31+00","KVB_Info","Linie 15 * Folgende Fahrt entfällt * (H) Ubierring 05:51h - (H) Chlodwigplatz 05:53h - (H) Eifelstr. 05:57h - (H) Barbarossaplatz 05:59h - (H) Rudolfplatz 06:02h - (H) Ebertplatz 06:08h - (H) Neusser Str. 06:14h - (H) Wilhelm-Sollmann-Str. 06:19h - (H)... https://t.co/6jpDrSl3AQ","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073435899042648064","2018-12-14 04:33:56+00","VbbInfo","#140 S+U Tempelhof hat 22 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:33 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073435897000009728","2018-12-14 04:33:55+00","VbbInfo","#625 Teltow Postviertel hat 12 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:33 14.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073435796412293120","2018-12-14 04:33:31+00","KVB_Info","Linie 16 * Folgende Fahrt entfällt * (H) Sebastianstr. 05:48h - (H) Amsterdamer Str. 05:51h - (H) Reichenspergerpl. 05:55h - (H) Ebertplatz 05:57h - (H) Dom/Hbf 06:00h - (H) Neumarkt 06:04h - (H) Barbarossaplatz 06:07h - (H) Eifelstr. 06:09h - (H)... https://t.co/E9QIpR0LSK","MOFIS Tweets","f","koeln","train"
"x980086351","x1073435291422257152","2018-12-14 04:31:31+00","KVB_Info","Linie 150 * Folgende Fahrt entfällt * (H) Corintotr. 05:58h - (H) Bf Deutz/LanxessArena 06:04h - (H) Thermalbad 06:09h - (H) Auenweg 06:12h - (H) Wiener Platz 06:17h - (H) Keupstr. 06:20h - (H) Schanzenstr. Oper 06:24h - (H) Bf. Mülheim 06:31h * https://t.co/5X3rxrSXA0","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073434981677101056","2018-12-14 04:30:17+00","VbbInfo","#M17 S Springpfuhl hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 5:30 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073434979793846272","2018-12-14 04:30:17+00","VbbInfo","#M6 Hellersdorf, Riesaer Str. hat 15 Minuten Verspätung https://t.co/2bJrYq31do #BVG 5:30 14.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073431770215911424","2018-12-14 04:17:32+00","KVB_Info","Linie 16 * Folgende Fahrt entfällt * (H) Bayenthalgürtel 05:09h - (H) Ubierring 05:13h - (H) Chlodwigplatz 05:15h - (H) Eifelstr. 05:19h - (H) Barbarossaplatz 05:22h - (H) Neumarkt 05:25h - (H) Dom/Hbf 05:29h - (H) Ebertplatz 05:32h - (H)... https://t.co/ZYeiOfRys5","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073431704197586944","2018-12-14 04:17:16+00","VbbInfo","#246 S+U Hermannstr. hat 40 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:17 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073430886807408640","2018-12-14 04:14:01+00","VbbInfo","#X9 Flughafen Tegel Airport hat 38 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:14 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073430884425043968","2018-12-14 04:14:00+00","VbbInfo","#237 S+U Rathaus Spandau hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:14 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073429267726372864","2018-12-14 04:07:35+00","VbbInfo","#269 U Kaulsdorf-Nord hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 5:07 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073428346707558400","2018-12-14 04:03:55+00","VbbInfo","#M1 Rosenthal Nord hat 7 Minuten Verspätung https://t.co/2bJrYq31do #BVG 5:03 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073427505560895488","2018-12-14 04:00:35+00","VbbInfo","#M5 Moabit, Lüneburger Str. hat 6 Minuten Verspätung https://t.co/2bJrYq31do #BVG 5:00 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073426731376230400","2018-12-14 03:57:30+00","VbbInfo","#61 Adlershof, Karl-Ziegler-Str. hat 19 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:57 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073425829953196032","2018-12-14 03:53:55+00","VbbInfo","#91 Potsdam, Platz der Einheit/Nord hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:53 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073424979214114816","2018-12-14 03:50:32+00","VbbInfo","#154 U Elsterwerdaer Platz hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 4:50 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073424977163182080","2018-12-14 03:50:32+00","VbbInfo","#M13 Mitte, Am Kupfergraben hat 6 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:50 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073423335986511872","2018-12-14 03:44:01+00","VbbInfo","#S1 S Oranienburg hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 4:44 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073423333876817920","2018-12-14 03:44:00+00","VbbInfo","#S8 S Grünau hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 4:44 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073422456520667136","2018-12-14 03:40:31+00","VbbInfo","#155 Wilhelmsruh, Fontanestr. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 4:40 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073422458378747904","2018-12-14 03:40:31+00","VbbInfo","#M19 U Mehringdamm hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 4:40 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073421697263566848","2018-12-14 03:37:30+00","VbbInfo","#X54 S+U Pankow -&gt; 155 Fontanestr. hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 4:37 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073419947190161408","2018-12-14 03:30:33+00","VbbInfo","#M4 Weißensee, Sulzfelder Str. hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:30 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073418281506271232","2018-12-14 03:23:56+00","VbbInfo","#U2 U Ruhleben hat 5 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 4:23 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073418279312654336","2018-12-14 03:23:55+00","VbbInfo","#50 Franz. Buchholz, Guyotstr. hat 10 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:23 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073414892663828480","2018-12-14 03:10:28+00","VbbInfo","#U8 S+U Hermannstr. hat 5 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 4:10 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073414127173939200","2018-12-14 03:07:25+00","VbbInfo","#68 Alt-Schmöckwitz hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 4:07 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073405716713652224","2018-12-14 02:34:00+00","VbbInfo","#M13 Ersatz Richtung S Warschauer Str. hat 23 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 3:34 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073403200017977344","2018-12-14 02:24:00+00","VbbInfo","#M2 Am Steinberg hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 3:24 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073399922760843264","2018-12-14 02:10:59+00","VbbInfo","#N26 S+U Zoologischer Garten hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 3:10 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073394014479663104","2018-12-14 01:47:30+00","VbbInfo","#N35 Alt-Kladow hat 18 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 2:47 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073383036836855808","2018-12-14 01:03:53+00","VbbInfo","#N65 S Schöneweide hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 2:03 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073381431064309760","2018-12-14 00:57:30+00","VbbInfo","#M48 S+U Alexanderplatz hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 1:57 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073381432926588928","2018-12-14 00:57:30+00","VbbInfo","#N68 Alt-Schmöckwitz hat 35 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 1:57 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073373379950977024","2018-12-14 00:25:30+00","VbbInfo","#N8 U Osloer Str. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 1:25 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073370784201101312","2018-12-14 00:15:11+00","VbbInfo","#N33 U Haselhorst hat 13 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 1:15 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073361318923653120","2018-12-13 23:37:35+00","VbbInfo","#M5 Betriebshof Lichtenberg hat 10 Minuten Verspätung https://t.co/2bJrYq31do #BVG 0:37 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073361321075372032","2018-12-13 23:37:35+00","VbbInfo","#60 Friedrichshagen, Altes Wasserwerk hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 0:37 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073358762587631616","2018-12-13 23:27:25+00","VbbInfo","#63 Betriebshof Köpenick hat 9 Minuten Verspätung https://t.co/2bJrYq31do #BVG 0:27 14.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073358535638028288","2018-12-13 23:26:31+00","KVB_Info","Linie 7 * Folgende Fahrt entfällt * (H) Zündorf 00:36h - (H) Porz Markt 00:40h - (H) Gilgaustr. 00:45h - (H) Salmstr. 00:51h - (H) Deutzer Freiheit 00:59h - (H) Neumarkt 01:04h * https://t.co/LXs4XiPi2V","MOFIS Tweets","f","koeln","train"
"x980086351","x1073358536825020416","2018-12-13 23:26:31+00","KVB_Info","Linie 3 * Folgende Fahrt erfolgt ca. 10 Min. später * (H) Neumarkt 00:07h - (H) Bf Deutz/LANXESS arena 00:16h - (H) Stegerwaldsiedlung 00:20h - (H) Herler Str. 00:26h - (H) Vischeringstr. 00:29h * https://t.co/YLbOS25qxB","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073355294095368192","2018-12-13 23:13:38+00","VbbInfo","#U2 U Ruhleben hat 5 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 0:13 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073354514529443840","2018-12-13 23:10:32+00","VbbInfo","#S3 S Erkner hat 6 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 0:10 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073353634421895168","2018-12-13 23:07:03+00","VbbInfo","#M17 Betriebshof Marzahn hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 0:07 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073352851135565824","2018-12-13 23:03:56+00","VbbInfo","#133 U Haselhorst hat 17 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 0:03 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073352848937811968","2018-12-13 23:03:55+00","VbbInfo","#U9 Ersatz Richtung Rathaus Steglitz hat 26 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 0:03 14.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073351118258880512","2018-12-13 22:57:03+00","VbbInfo","#U7 S+U Rathaus Spandau hat 7 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 23:57 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073350263598125056","2018-12-13 22:53:39+00","VbbInfo","#62 Ersatz Richtung Wendenschloß hat 25 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 23:53 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073350261178015744","2018-12-13 22:53:38+00","VbbInfo","#263 Bohnsdorf, Waldstr. hat 21 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 23:53 13.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073346207047712768","2018-12-13 22:37:32+00","KVB_Info","Linie 7 * Folgende Fahrt entfällt *(H) Moltkestr. 23:47h - (H) Neumarkt 23:53h - (H) Deutzer Freiheit 23:57h - (H) Salmstr. 00:05h - (H) Gilgaustr. 00:11h - (H) Porz Markt 00:16h - (H) Zündorf 00:20h * https://t.co/6Rbim2vTdc","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1.073344943241e+18","2018-12-13 22:32:30+00","VbbInfo","#188 Lichterfelde, Appenzeller Str. hat 41 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 23:32 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073342426977312768","2018-12-13 22:22:30+00","VbbInfo","#124 Alt-Heiligensee hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 23:22 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073342425043750912","2018-12-13 22:22:30+00","VbbInfo","#611 Bhf Rehbrücke hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 23:22 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073336422466248704","2018-12-13 21:58:39+00","VbbInfo","#M6 Hellersdorf, Riesaer Str. hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 22:58 13.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073335886438375424","2018-12-13 21:56:31+00","KVB_Info","Linie 7 * Folgende Fahrt entfällt * (H) Zündorf 23:06h - (H) Porz Markt 23:10h - (H) Gilgaustr. 23:15h - (H) Salmstr. 23:21h - (H) Deutzer Freiheit 23:29h - (H) Neumarkt 23:34h - (H) Moltkestr. 23:39h * https://t.co/c9h9w086ip","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073333905527324672","2018-12-13 21:48:39+00","VbbInfo","#S47 S Spindlersfeld hat 7 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 22:48 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073333113894387712","2018-12-13 21:45:30+00","VbbInfo","#TXL S+U Alexanderplatz via Hauptbahnhof hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 22:45 13.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073332866577248256","2018-12-13 21:44:31+00","KVB_Info","Linie 132 * Folgende Fahrt entfällt * (H) Frankenstr. 22:46h - (H) Lerchenweg 22:57h - (H) Arnoldshöhe 23:03h - (H) Chlodwigplatz 23:13h - (H) Heumarkt 23:21h - (H) Breslauer Platz 23:28h * https://t.co/7R4pRTmv0D","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073330600558370816","2018-12-13 21:35:31+00","VbbInfo","#353 S Buch hat 12 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 22:35 13.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073330100140158976","2018-12-13 21:33:32+00","KVB_Info","Linie 15 * Folgende Fahrt entfällt * (H) Chorweiler 22:43h - (H) Longericher Str. 22:48h - (H) Wilhelm-Sollmann-Str. 22:53h - (H) Neusser Str. 22:57h - (H) Ebertplatz 23:05h - (H) Rudolfplatz 23:11h - (H) Barbarossaplatz 23:14h - (H) Eifelstr. 23:16h -... https://t.co/oSJrdu1ZMG","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073321320987930624","2018-12-13 20:58:38+00","VbbInfo","#U8 S+U Wittenau hat 7 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 21:58 13.12.18","VBBInfo","f","berlin","train"
"x980086351","x1073319530884227072","2018-12-13 20:51:32+00","KVB_Info","Linie 5 * Folgende Fahrt entfällt * (H) Heumarkt 22:01h - (H) Dom/Hbf 22:03h - (H) Friesenplatz 22:07h - (H) Subbelratherstr. 22:15h - (H) Iltisstr. 22:20h - (H) Sparkasse Am Butzweilerhof 22:29h * https://t.co/ykttBzaEUk","MOFIS Tweets","f","koeln","train"
"x166866601","x1073319450320011264","2018-12-13 20:51:12+00","SBahnBerlin","Der Polizeieinsatz ist beendet. die Züge fahren wieder durch. Es kann noch zu Verspätungen kommen. https://t.co/Cj6UnVGEAr","TweetDeck","t","berlin","train"
"x871704365186375680","x1073318806783737856","2018-12-13 20:48:39+00","VbbInfo","#S25 S Hennigsdorf hat 6 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 21:48 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073318804527177728","2018-12-13 20:48:38+00","VbbInfo","#122 Waidmannslust, Titiseestr. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 21:48 13.12.18","VBBInfo","f","berlin","train"
"x166866601","x1073318041914630144","2018-12-13 20:45:37+00","SBahnBerlin","#S1 Wegen eines Polizeieinsatzes in #Mexikoplatz ist der Zugverkehr zwischen #Zehlendorf und #Schlachtensee unterbrochen.","TweetDeck","t","berlin","train"
"x980086351","x1073317769008046080","2018-12-13 20:44:32+00","KVB_Info","Linie 15 * Folgende Fahrt entfällt * (H) Ubierring 21:51h - (H) Chlodwigplatz 21:53h - (H) Eifelstr. 21:57h - (H) Barbarossaplatz 21:59h - (H) Rudolfplatz 22:02h - (H) Ebertplatz 22:09h - (H) Neusser Str. 22:14h - (H) Wilhelm-Sollmann-Str. 22:19h - (H)... https://t.co/G9AGUpEGzE","MOFIS Tweets","f","koeln","train"
"x980086351","x1073317263619575808","2018-12-13 20:42:31+00","KVB_Info","Linie 13 * Folgende Fahrt entfällt * (H) Sülzgürtel 21:52h - (H) Zülpicher Str. 21:55h - (H) Dürener Str. 21:58h - (H) Aachener Str. 22:01h - (H) Venloer Str. 22:05h - (H) Neusser Str. 22:14h - (H) Amsterdamer Str. 22:16h - (H) Wiener Platz 22:20h - (H)... https://t.co/hTvxrPgd8G","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1073317102034055168","2018-12-13 20:41:53+00","VbbInfo","#S1 S Oranienburg hat 5 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 21:41 13.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1073317099827879936","2018-12-13 20:41:52+00","VbbInfo","#M13 Wedding, Virchow-Klinikum hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 21:41 13.12.18","VBBInfo","f","berlin","train"
