"";"avg_date";"avg_p1"
"396";2018-10-08 00:54:46;22,1602941176471
"397";2018-10-08 01:18:55;23,275
"398";2018-10-08 01:43:05;22,1426470588235
"399";2018-10-08 02:07:12;23,4676470588235
"400";2018-10-08 02:31:19;21,8132352941176
"401";2018-10-08 02:55:33;21,8852941176471
"402";2018-10-08 03:20:20;21,2647058823529
"403";2018-10-08 03:44:29;19,6970588235294
"404";2018-10-08 04:08:38;19,5676470588235
"405";2018-10-08 04:32:44;20,8735294117647
"406";2018-10-08 04:57:18;22,0382352941176
"407";2018-10-08 05:21:43;20,6191176470588
"408";2018-10-08 05:45:59;21,3838235294118
"409";2018-10-08 06:10:43;21,2455882352941
"410";2018-10-08 06:34:53;20,4558823529412
"411";2018-10-08 06:59:00;20,2852941176471
"412";2018-10-08 07:23:11;19,7058823529412
"413";2018-10-08 07:47:36;24,0205882352941
"414";2018-10-08 08:12:35;21,7573529411765
"415";2018-10-08 08:36:59;21,9911764705882
"416";2018-10-08 09:01:39;21,2882352941176
"417";2018-10-08 09:26:30;19,6941176470588
"418";2018-10-08 09:50:53;18,6191176470588
"419";2018-10-08 10:16:10;16,9617647058824
"420";2018-10-08 10:41:41;15,5338235294118
"421";2018-10-08 11:06:43;15,8073529411765
"422";2018-10-08 11:31:08;17,05
"423";2018-10-08 11:55:59;14,1102941176471
"424";2018-10-08 12:21:04;14,6882352941176
"425";2018-10-08 12:45:55;14,5176470588235
"426";2018-10-08 13:11:21;14,3323529411765
"427";2018-10-08 13:42:34;15,1602941176471
"428";2018-10-08 14:09:20;13,7808823529412
"429";2018-10-08 14:34:37;13,4632352941176
"430";2018-10-08 15:00:39;13,9544117647059
"431";2018-10-08 15:24:58;16,4926470588235
"432";2018-10-08 15:50:53;18,6014705882353
"433";2018-10-08 16:19:01;17,6647058823529
"434";2018-10-08 16:43:44;16,3941176470588
"435";2018-10-08 17:13:00;18,0382352941176
"436";2018-10-08 17:44:16;16,5617647058824
"437";2018-10-08 18:10:10;19,8117647058824
"438";2018-10-08 18:36:29;18,3617647058824
"439";2018-10-08 19:02:32;19,3882352941176
"440";2018-10-08 19:27:43;18,1823529411765
"441";2018-10-08 19:56:34;17,9691176470588
"442";2018-10-08 20:24:21;18,0764705882353
"443";2018-10-08 20:50:01;16,5088235294118
"444";2018-10-08 21:14:17;18,2191176470588
"445";2018-10-08 21:39:07;16,0088235294118
"446";2018-10-08 22:03:17;15,1367647058824
"447";2018-10-08 22:27:34;14,5161764705882
"448";2018-10-08 22:52:44;14,6558823529412
"449";2018-10-08 23:17:19;14,7779411764706
"450";2018-10-08 23:41:30;17,4941176470588
