city;id;type;otype;lat;lon;name;amenity;amenity_specification;amenity2
Berlin;472376137;node;1;52,5386765;13,5889758;Gothaer Straﬂe/Eisenacher Straﬂe;bus_stop;;Bus Stop
Berlin;3933477399;node;1;52,5211535;13,5889176;U Kaulsdorf-Nord;station;station;Subway Station
Berlin;4601235019;node;1;52,4696189;13,5888017;Unter den Birken;bus_stop;;Bus Stop
Berlin;472376065;node;1;52,5379767;13,5887517;Gothaer Straﬂe/Eisenacher Straﬂe;bus_stop;;Bus Stop
Berlin;4004265277;node;1;52,4807827;13,5887485;Wielandstraﬂe;bus_stop;;Bus Stop
Berlin;247115795;node;1;52,4696309;13,5886074;Unter den Birken;tram_stop;stop_position;Tram Stop
Berlin;254839386;node;1;52,4169658;13,5885926;Wendenschloﬂ;tram_stop;stop_position;Tram Stop
Berlin;495216060;node;1;52,5058116;13,588567;M‰dewalder Weg;bus_stop;;Bus Stop
Berlin;1865877914;node;1;52,4194993;13,5885659;M¸ggelbergallee;tram_stop;stop_position;Tram Stop
Berlin;1264267239;node;1;52,4169977;13,5885444;Wendenschloﬂ;tram_stop;stop_position;Tram Stop
Berlin;5121388685;node;1;52,5206217;13,5885279;U Kaulsdorf-Nord;bus_stop;;Bus Stop
Berlin;1383533585;node;1;52,4112222;13,5884778;Regattatrib¸nen;tram_stop;stop_position;Tram Stop
Berlin;4601184364;node;1;52,4696798;13,5884341;Unter den Birken;bus_stop;;Bus Stop
Berlin;3268941743;node;1;52,4514093;13,5882793;Friedrichshagener Straﬂe/Kabelwerk;bus_stop;;Bus Stop
Berlin;4004265278;node;1;52,480921;13,5882509;Wielandstraﬂe;bus_stop;;Bus Stop
