"latitude","longtitude","Downloadrate"
52.21,13.23,5
52.21,13.23,5
52.21,13.23,5
52.21,13.23,5
52.21,13.23,6
52.21,13.23,6
52.21,13.23,6
52.21,13.23,6
52.21,13.23,6
52.21,13.23,6
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.22,13.23,7
52.53,13.23,9964
52.53,13.23,9964
52.53,13.23,9964
52.53,13.23,9964
52.53,13.23,9964
52.53,13.23,9964
52.53,13.23,10441
52.53,13.23,10441
52.53,13.23,10441
52.53,13.23,10441
52.53,13.23,10441
52.53,13.23,10441
52.53,13.23,11155
52.53,13.23,11155
52.53,13.23,11155
52.53,13.23,11155
52.53,13.23,11155
52.53,13.23,11155
52.53,13.23,14303
52.53,13.23,14303
52.53,13.23,14303
52.53,13.23,14303
52.53,13.23,14303
52.53,13.23,14303
54.35,13.23,1081
54.35,13.23,1081
54.35,13.23,1081
54.35,13.23,1081
54.35,13.23,1319
54.35,13.23,1319
54.35,13.23,1319
54.35,13.23,1319
54.18,13.23,1335
54.18,13.23,1335
54.18,13.23,1335
54.18,13.23,1335
54.35,13.23,1343
54.35,13.23,1343
54.35,13.23,1343
54.35,13.23,1343
54.35,13.23,1397
54.35,13.23,1397
54.35,13.23,1397
54.35,13.23,1397
54.35,13.23,1475
54.35,13.23,1475
54.35,13.23,1475
54.35,13.23,1475
54.35,13.23,2041
54.35,13.23,2041
54.35,13.23,2041
54.35,13.23,2041
54.19,13.23,3245
54.19,13.23,3245
54.19,13.23,3245
54.19,13.23,3245
54.18,13.23,3463
54.18,13.23,3463
54.18,13.23,3463
54.18,13.23,3463
54.19,13.23,3778
54.19,13.23,3778
54.19,13.23,3778
54.19,13.23,3778
54.18,13.23,3813
54.18,13.23,3813
54.18,13.23,3813
54.18,13.23,3813
54.18,13.23,3889
54.18,13.23,3889
54.18,13.23,3889
54.18,13.23,3889
52.53,13.23,7481
52.53,13.23,7481
52.53,13.23,7481
52.53,13.23,7481
52.53,13.23,7481
52.53,13.23,7686
52.53,13.23,7686
52.53,13.23,7686
52.53,13.23,7686
52.53,13.23,7686
52.22,13.23,9856
52.22,13.23,9856
52.22,13.23,9856
52.22,13.23,9856
52.22,13.23,9888
52.22,13.23,9888
52.22,13.23,9888
52.22,13.23,9888
52.22,13.23,10230
52.22,13.23,10230
52.22,13.23,10230
52.22,13.23,10230
52.22,13.23,10481
52.22,13.23,10481
52.22,13.23,10481
52.22,13.23,10481
52.22,13.23,10579
52.22,13.23,10579
52.22,13.23,10579
52.22,13.23,10579
52.22,13.23,10579
52.53,13.23,10746
52.53,13.23,10746
52.53,13.23,10746
52.53,13.23,10746
52.53,13.23,10746
52.21,13.23,10969
52.21,13.23,10969
52.21,13.23,10969
52.21,13.23,10969
52.22,13.23,11007
52.22,13.23,11007
52.22,13.23,11007
52.22,13.23,11007
52.22,13.23,11161
52.22,13.23,11161
52.22,13.23,11161
52.22,13.23,11161
52.22,13.23,11161
52.53,13.23,11535
52.53,13.23,11535
52.53,13.23,11535
52.53,13.23,11535
52.53,13.23,11535
52.53,13.23,11666
52.53,13.23,11666
52.53,13.23,11666
52.53,13.23,11666
52.53,13.23,11666
52.21,13.23,12036
52.21,13.23,12036
52.21,13.23,12036
52.21,13.23,12036
52.21,13.23,12036
52.21,13.23,12293
52.21,13.23,12293
52.21,13.23,12293
52.21,13.23,12293
52.22,13.23,12294
52.22,13.23,12294
52.22,13.23,12294
52.22,13.23,12294
52.22,13.23,12294
52.22,13.23,12665
52.22,13.23,12665
52.22,13.23,12665
52.22,13.23,12665
52.22,13.23,12665
52.21,13.23,12941
52.21,13.23,12941
52.21,13.23,12941
52.21,13.23,12941
52.21,13.23,12941
52.21,13.23,13006
52.21,13.23,13006
52.21,13.23,13006
52.21,13.23,13006
52.21,13.23,13006
52.21,13.23,15028
52.21,13.23,15028
52.21,13.23,15028
52.21,13.23,15028
48.61,13.23,7724
48.61,13.23,7724
48.61,13.23,7724
48.61,13.23,7724
48.61,13.23,7724
48.61,13.23,8340
48.61,13.23,8340
48.61,13.23,8340
48.61,13.23,8340
48.61,13.23,8340
48.61,13.23,13023
48.61,13.23,13023
48.61,13.23,13023
48.61,13.23,13023
48.61,13.23,13023
48.61,13.23,14139
48.61,13.23,14139
48.61,13.23,14139
48.61,13.23,14139
48.61,13.23,14139
48.62,13.23,14302
48.62,13.23,14302
48.62,13.23,14302
48.62,13.23,14302
48.62,13.23,14302
48.62,13.23,14923
48.62,13.23,14923
48.62,13.23,14923
48.62,13.23,14923
48.62,13.23,14923
48.62,13.23,15894
48.62,13.23,15894
48.62,13.23,15894
48.62,13.23,15894
48.62,13.23,15894
48.61,13.23,16800
48.61,13.23,16800
48.61,13.23,16800
48.61,13.23,16800
48.61,13.23,16800
48.62,13.23,17933
48.62,13.23,17933
48.62,13.23,17933
48.62,13.23,17933
48.62,13.23,17933
48.62,13.23,18157
48.62,13.23,18157
48.62,13.23,18157
48.62,13.23,18157
48.62,13.23,18157
48.61,13.23,18441
48.61,13.23,18441
48.61,13.23,18441
48.61,13.23,18441
48.61,13.23,18441
48.61,13.23,22848
48.61,13.23,22848
48.61,13.23,22848
48.61,13.23,22848
48.61,13.23,22848
48.61,13.23,27736
48.61,13.23,27736
48.61,13.23,27736
48.61,13.23,27736
48.61,13.23,27736
48.61,13.23,2617
48.61,13.23,2617
48.61,13.23,2617
48.61,13.23,2617
48.61,13.23,3036
48.61,13.23,3036
48.61,13.23,3036
48.61,13.23,3036
52.21,13.23,3382
52.21,13.23,3382
52.21,13.23,3382
52.21,13.23,3382
48.61,13.23,3742
48.61,13.23,3742
48.61,13.23,3742
48.61,13.23,3742
52.22,13.23,3866
52.22,13.23,3866
52.22,13.23,3866
52.22,13.23,3866
48.62,13.23,4119
48.62,13.23,4119
48.62,13.23,4119
48.62,13.23,4119
52.22,13.23,4618
52.22,13.23,4618
52.22,13.23,4618
52.22,13.23,4618
52.21,13.23,4912
52.21,13.23,4912
52.21,13.23,4912
52.21,13.23,4912
52.21,13.23,5111
52.21,13.23,5111
52.21,13.23,5111
52.21,13.23,5111
48.62,13.23,5133
48.62,13.23,5133
48.62,13.23,5133
48.62,13.23,5133
48.62,13.23,5346
48.62,13.23,5346
48.62,13.23,5346
48.62,13.23,5346
52.22,13.23,5781
52.22,13.23,5781
52.22,13.23,5781
52.22,13.23,5781
52.22,13.23,5969
52.22,13.23,5969
52.22,13.23,5969
52.22,13.23,5969
52.21,13.23,7102
52.21,13.23,7102
52.21,13.23,7102
52.21,13.23,7102
52.21,13.23,8124
52.21,13.23,8124
52.21,13.23,8124
52.21,13.23,8124
52.22,13.23,9243
52.22,13.23,9243
52.22,13.23,9243
52.22,13.23,9243
52.21,13.23,9763
52.21,13.23,9763
52.21,13.23,9763
52.21,13.23,9763
52.22,13.23,9837
52.22,13.23,9837
52.22,13.23,9837
52.22,13.23,9837
52.22,13.23,10137
52.22,13.23,10137
52.22,13.23,10137
52.22,13.23,10137
52.22,13.23,10336
52.22,13.23,10336
52.22,13.23,10336
52.22,13.23,10336
52.22,13.23,10797
52.22,13.23,10797
52.22,13.23,10797
52.22,13.23,10797
52.22,13.23,11351
52.22,13.23,11351
52.22,13.23,11351
52.22,13.23,11351
52.22,13.23,12917
52.22,13.23,12917
52.22,13.23,12917
52.22,13.23,12917
52.22,13.23,13104
52.22,13.23,13104
52.22,13.23,13104
52.22,13.23,13104
52.21,13.23,16766
52.21,13.23,16766
52.21,13.23,16766
52.21,13.23,16766
52.22,13.23,16962
52.22,13.23,16962
52.22,13.23,16962
52.22,13.23,16962
48.61,13.23,79
48.61,13.23,79
48.61,13.23,79
48.62,13.23,427
48.62,13.23,427
48.62,13.23,427
48.61,13.23,610
48.61,13.23,610
48.61,13.23,610
48.62,13.23,952
48.62,13.23,952
48.62,13.23,952
48.61,13.23,1256
48.61,13.23,1256
48.61,13.23,1256
48.61,13.23,1270
48.61,13.23,1270
48.61,13.23,1270
48.62,13.23,2491
48.62,13.23,2491
48.62,13.23,2491
48.62,13.23,2984
48.62,13.23,2984
48.62,13.23,3331
48.62,13.23,3331
48.62,13.23,3331
48.62,13.23,3331
48.62,13.23,3331
48.62,13.23,3331
48.61,13.23,3341
48.61,13.23,3341
48.61,13.23,3392
48.61,13.23,3392
48.61,13.23,3648
48.61,13.23,3648
48.61,13.23,3873
48.61,13.23,3873
48.61,13.23,3873
48.61,13.23,3873
48.61,13.23,3873
48.61,13.23,4317
48.61,13.23,4317
48.61,13.23,4317
48.61,13.23,4317
48.61,13.23,4317
48.62,13.23,4538
48.62,13.23,4538
48.62,13.23,4538
48.62,13.23,4538
48.62,13.23,4538
48.62,13.23,4538
48.61,13.23,5204
48.61,13.23,5204
48.61,13.23,5204
48.61,13.23,5204
48.61,13.23,5204
48.62,13.23,5503
48.62,13.23,5503
48.62,13.23,5503
48.62,13.23,5503
48.62,13.23,5503
48.61,13.23,5653
48.61,13.23,5653
48.61,13.23,5653
48.61,13.23,5653
48.61,13.23,5653
48.61,13.23,5653
48.61,13.23,5823
48.61,13.23,5823
48.61,13.23,5823
48.61,13.23,5823
48.61,13.23,5823
48.61,13.23,5823
48.61,13.23,6049
48.61,13.23,6049
48.61,13.23,6049
48.61,13.23,6049
48.61,13.23,6049
48.61,13.23,6049
48.61,13.23,6249
48.61,13.23,6249
48.61,13.23,6249
48.61,13.23,6249
48.61,13.23,6249
48.61,13.23,6249
48.62,13.23,804
48.62,13.23,804
48.62,13.23,804
48.62,13.23,804
48.62,13.23,804
48.62,13.23,804
48.62,13.23,1793
48.62,13.23,1793
48.62,13.23,1793
48.62,13.23,1793
48.62,13.23,1793
48.62,13.23,1793
48.61,13.23,2184
48.61,13.23,2184
48.61,13.23,2184
48.61,13.23,2184
48.61,13.23,2184
48.61,13.23,2184
48.61,13.23,2233
48.61,13.23,2233
48.61,13.23,2233
48.61,13.23,2233
48.61,13.23,2233
48.61,13.23,2233
48.61,13.23,2262
48.61,13.23,2262
48.61,13.23,2262
48.61,13.23,2262
48.61,13.23,2262
48.61,13.23,2262
48.62,13.23,2651
48.62,13.23,2651
48.62,13.23,2651
48.62,13.23,2651
48.62,13.23,2651
48.61,13.23,2675
48.61,13.23,2675
48.61,13.23,2675
48.61,13.23,2675
48.61,13.23,2675
48.61,13.23,2861
48.61,13.23,2861
48.61,13.23,2861
48.61,13.23,2861
48.61,13.23,2861
48.62,13.23,2959
48.62,13.23,2959
48.62,13.23,2959
48.62,13.23,2959
48.62,13.23,2959
48.61,13.23,2994
48.61,13.23,2994
48.61,13.23,2994
48.61,13.23,2994
48.61,13.23,2994
51.31,13.23,9284
51.31,13.23,9284
51.31,13.23,9284
51.31,13.23,9284
51.31,13.23,9284
51.31,13.23,9284
51.31,13.23,9807
51.31,13.23,9807
51.31,13.23,9807
51.31,13.23,9807
51.31,13.23,9807
51.31,13.23,9807
51.31,13.23,10736
51.31,13.23,10736
51.31,13.23,10736
51.31,13.23,10736
51.31,13.23,10736
51.31,13.23,10736
51.31,13.23,10903
51.31,13.23,10903
51.31,13.23,10903
51.31,13.23,10903
51.31,13.23,10903
51.31,13.23,10903
51.31,13.23,11039
51.31,13.23,11039
51.31,13.23,11039
51.31,13.23,11039
51.31,13.23,11039
51.31,13.23,11039
51.31,13.23,11837
51.31,13.23,11837
51.31,13.23,11837
51.31,13.23,11837
51.31,13.23,11837
51.31,13.23,11837
51.31,13.23,11873
51.31,13.23,11873
51.31,13.23,11873
51.31,13.23,11873
51.31,13.23,11873
51.31,13.23,11873
51.31,13.23,12924
51.31,13.23,12924
51.31,13.23,12924
51.31,13.23,12924
51.31,13.23,12924
51.31,13.23,12924
51.31,13.23,13335
51.31,13.23,13335
51.31,13.23,13335
51.31,13.23,13335
51.31,13.23,13335
51.31,13.23,13335
52.21,13.23,1
52.21,13.23,1
52.21,13.23,1
52.21,13.23,1
52.21,13.23,1
52.21,13.23,1
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,2
52.22,13.23,3
52.22,13.23,3
52.22,13.23,3
52.22,13.23,3
52.22,13.23,3
52.22,13.23,3
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,4
52.22,13.23,10
52.22,13.23,10
52.22,13.23,10
52.22,13.23,10
52.22,13.23,10
52.22,13.23,10
52.21,13.23,12
52.21,13.23,12
52.21,13.23,12
52.21,13.23,12
52.21,13.23,12
52.21,13.23,12
52.21,13.23,13
52.21,13.23,13
52.21,13.23,13
52.21,13.23,13
52.21,13.23,13
52.21,13.23,13
52.21,13.23,5696
52.21,13.23,5696
52.21,13.23,5696
52.21,13.23,5696
52.21,13.23,5696
52.21,13.23,5696
52.22,13.23,5770
52.22,13.23,5770
52.22,13.23,5770
52.22,13.23,5770
52.22,13.23,5770
52.22,13.23,5770
52.22,13.23,7206
52.22,13.23,7206
52.22,13.23,7206
52.22,13.23,7206
52.22,13.23,7206
52.22,13.23,7206
52.21,13.23,8854
52.21,13.23,8854
52.21,13.23,8854
52.21,13.23,8854
52.21,13.23,8854
52.21,13.23,8854
52.22,13.23,9385
52.22,13.23,9385
52.22,13.23,9385
52.22,13.23,9385
52.22,13.23,9385
52.22,13.23,9385
52.22,13.23,9836
52.22,13.23,9836
52.22,13.23,9836
52.22,13.23,9836
52.22,13.23,9836
52.22,13.23,9836
52.21,13.23,9857
52.21,13.23,9857
52.21,13.23,9857
52.21,13.23,9857
52.21,13.23,9857
52.21,13.23,9857
52.53,13.23,15282
52.53,13.23,15282
52.53,13.23,15282
52.53,13.23,15282
52.53,13.23,16112
52.53,13.23,16112
52.53,13.23,16112
52.53,13.23,16112
52.53,13.23,16575
52.53,13.23,16575
52.53,13.23,16575
52.53,13.23,16575
52.53,13.23,16804
52.53,13.23,16804
52.53,13.23,16804
52.53,13.23,16804
52.53,13.23,17818
52.53,13.23,17818
52.53,13.23,17818
52.53,13.23,17818
52.53,13.23,18737
52.53,13.23,18737
52.53,13.23,18737
52.53,13.23,18737
52.53,13.23,18743
52.53,13.23,18743
52.53,13.23,18743
52.53,13.23,18743
52.53,13.23,19975
52.53,13.23,19975
52.53,13.23,19975
52.53,13.23,19975
52.53,13.23,21186
52.53,13.23,21186
52.53,13.23,21186
52.53,13.23,21186
52.53,13.23,1965
52.53,13.23,1965
52.53,13.23,1965
52.53,13.23,1965
52.53,13.23,1965
52.53,13.23,1965
52.53,13.23,2482
52.53,13.23,2482
52.53,13.23,2482
52.53,13.23,2482
52.53,13.23,2482
52.53,13.23,2482
52.53,13.23,3149
52.53,13.23,3149
52.53,13.23,3149
52.53,13.23,3149
52.53,13.23,3149
52.53,13.23,3149
52.53,13.23,3274
52.53,13.23,3274
52.53,13.23,3274
52.53,13.23,3274
52.53,13.23,3274
52.53,13.23,3274
52.53,13.23,4867
52.53,13.23,4867
52.53,13.23,4867
52.53,13.23,4867
52.53,13.23,4867
52.53,13.23,4867
52.53,13.23,5630
52.53,13.23,5630
52.53,13.23,5630
52.53,13.23,5630
52.53,13.23,5630
52.53,13.23,5630
52.53,13.23,10635
52.53,13.23,10635
52.53,13.23,10635
52.53,13.23,10635
52.53,13.23,10635
52.53,13.23,10635
52.53,13.23,11062
52.53,13.23,11062
52.53,13.23,11062
52.53,13.23,11062
52.53,13.23,11062
52.53,13.23,11062
52.53,13.23,11392
52.53,13.23,11392
52.53,13.23,11392
52.53,13.23,11392
52.53,13.23,11392
52.53,13.23,11392
52.53,13.23,12496
52.53,13.23,12496
52.53,13.23,12496
52.53,13.23,12496
52.53,13.23,12496
52.53,13.23,12496
52.53,13.23,14415
52.53,13.23,14415
52.53,13.23,14415
52.53,13.23,14415
52.53,13.23,14415
52.53,13.23,14415
52.53,13.23,20387
52.53,13.23,20387
52.53,13.23,20387
52.53,13.23,20387
52.53,13.23,20387
52.53,13.23,20387
52.53,13.23,21420
52.53,13.23,21420
52.53,13.23,21420
52.53,13.23,21420
52.53,13.23,21420
52.53,13.23,21420
52.53,13.23,21917
52.53,13.23,21917
52.53,13.23,21917
52.53,13.23,21917
52.53,13.23,21917
52.53,13.23,21917
52.53,13.23,22743
52.53,13.23,22743
52.53,13.23,22743
52.53,13.23,22743
52.53,13.23,22743
52.53,13.23,22743
52.53,13.23,23670
52.53,13.23,23670
52.53,13.23,23670
52.53,13.23,23670
52.53,13.23,23670
52.53,13.23,23670
52.53,13.23,24400
52.53,13.23,24400
52.53,13.23,24400
52.53,13.23,24400
52.53,13.23,24400
52.53,13.23,24400
52.53,13.23,26611
52.53,13.23,26611
52.53,13.23,26611
52.53,13.23,26611
52.53,13.23,26611
52.53,13.23,26611
52.53,13.23,30699
52.53,13.23,30699
52.53,13.23,30699
52.53,13.23,30699
52.53,13.23,30699
52.53,13.23,30699
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,6539
52.53,13.23,6539
52.53,13.23,6539
52.53,13.23,6539
52.53,13.23,6936
52.53,13.23,6936
52.53,13.23,6936
52.53,13.23,6936
52.53,13.23,7191
52.53,13.23,7191
52.53,13.23,7191
52.53,13.23,7191
52.53,13.23,8298
52.53,13.23,8298
52.53,13.23,8298
52.53,13.23,8298
52.53,13.23,12640
52.53,13.23,12640
52.53,13.23,12640
52.53,13.23,12640
52.53,13.23,12640
52.53,13.23,14670
52.53,13.23,14670
52.53,13.23,14670
52.53,13.23,14670
52.53,13.23,14834
52.53,13.23,14834
52.53,13.23,14834
52.53,13.23,14834
52.53,13.23,14834
52.53,13.23,15663
52.53,13.23,15663
52.53,13.23,15663
52.53,13.23,15663
52.53,13.23,15663
52.53,13.23,17220
52.53,13.23,17220
52.53,13.23,17220
52.53,13.23,17220
52.53,13.23,17220
52.53,13.23,23768
52.53,13.23,23768
52.53,13.23,23768
52.53,13.23,23768
52.53,13.23,24365
52.53,13.23,24365
52.53,13.23,24365
52.53,13.23,24365
52.53,13.23,29005
52.53,13.23,29005
52.53,13.23,29005
52.53,13.23,29005
52.53,13.23,11259
52.53,13.23,11259
52.53,13.23,11259
52.53,13.23,11259
52.53,13.23,11259
52.53,13.23,11259
52.53,13.23,13112
52.53,13.23,13112
52.53,13.23,13112
52.53,13.23,13112
52.53,13.23,13112
52.53,13.23,13112
52.53,13.23,14635
52.53,13.23,14635
52.53,13.23,14635
52.53,13.23,14635
52.53,13.23,14635
52.53,13.23,14635
52.53,13.23,15335
52.53,13.23,15335
52.53,13.23,15335
52.53,13.23,15335
52.53,13.23,15335
52.53,13.23,15335
52.53,13.23,15368
52.53,13.23,15368
52.53,13.23,15368
52.53,13.23,15368
52.53,13.23,15368
52.53,13.23,15368
52.53,13.23,8710
52.53,13.23,8710
52.53,13.23,8710
52.53,13.23,8710
52.53,13.23,8710
52.53,13.23,8710
52.53,13.23,9233
52.53,13.23,9233
52.53,13.23,9233
52.53,13.23,9233
52.53,13.23,9233
52.53,13.23,9233
52.53,13.23,10253
52.53,13.23,10253
52.53,13.23,10253
52.53,13.23,10253
52.53,13.23,10253
52.53,13.23,10253
52.53,13.23,11920
52.53,13.23,11920
52.53,13.23,11920
52.53,13.23,11920
52.53,13.23,11920
52.53,13.23,11920
52.53,13.23,11966
52.53,13.23,11966
52.53,13.23,11966
52.53,13.23,11966
52.53,13.23,11966
52.53,13.23,11966
52.53,13.23,12084
52.53,13.23,12084
52.53,13.23,12084
52.53,13.23,12084
52.53,13.23,12084
52.53,13.23,12084
52.53,13.23,14667
52.53,13.23,14667
52.53,13.23,14667
52.53,13.23,14667
52.53,13.23,14667
52.53,13.23,14667
52.53,13.23,14728
52.53,13.23,14728
52.53,13.23,14728
52.53,13.23,14728
52.53,13.23,14728
52.53,13.23,14728
52.53,13.23,15057
52.53,13.23,15057
52.53,13.23,15057
52.53,13.23,15057
52.53,13.23,15057
52.53,13.23,15057
52.53,13.23,9967
52.53,13.23,9967
52.53,13.23,9967
52.53,13.23,9967
52.53,13.23,9967
52.53,13.23,9967
52.53,13.23,9995
52.53,13.23,9995
52.53,13.23,9995
52.53,13.23,9995
52.53,13.23,9995
52.53,13.23,9995
52.53,13.23,10171
52.53,13.23,10171
52.53,13.23,10171
52.53,13.23,10171
52.53,13.23,10171
52.53,13.23,10171
52.53,13.23,10592
52.53,13.23,10592
52.53,13.23,10592
52.53,13.23,10592
52.53,13.23,10592
52.53,13.23,10592
52.53,13.23,10666
52.53,13.23,10666
52.53,13.23,10666
52.53,13.23,10666
52.53,13.23,10666
52.53,13.23,10666
52.53,13.23,11749
52.53,13.23,11749
52.53,13.23,11749
52.53,13.23,11749
52.53,13.23,11749
52.53,13.23,11749
52.53,13.23,12231
52.53,13.23,12231
52.53,13.23,12231
52.53,13.23,12231
52.53,13.23,12231
52.53,13.23,12231
52.53,13.23,13659
52.53,13.23,13659
52.53,13.23,13659
52.53,13.23,13659
52.53,13.23,13659
52.53,13.23,13659
52.53,13.23,13703
52.53,13.23,13703
52.53,13.23,13703
52.53,13.23,13703
52.53,13.23,13703
52.53,13.23,13703
52.53,13.23,20425
52.53,13.23,20425
52.53,13.23,20425
52.53,13.23,20425
52.53,13.23,20425
52.53,13.23,20425
52.53,13.23,24911
52.53,13.23,24911
52.53,13.23,24911
52.53,13.23,24911
52.53,13.23,24911
52.53,13.23,24911
52.53,13.23,24940
52.53,13.23,24940
52.53,13.23,24940
52.53,13.23,24940
52.53,13.23,24940
52.53,13.23,24940
52.53,13.23,25780
52.53,13.23,25780
52.53,13.23,25780
52.53,13.23,25780
52.53,13.23,25780
52.53,13.23,25780
52.53,13.23,30224
52.53,13.23,30224
52.53,13.23,30224
52.53,13.23,30224
52.53,13.23,30224
52.53,13.23,30224
52.53,13.23,31505
52.53,13.23,31505
52.53,13.23,31505
52.53,13.23,31505
52.53,13.23,31505
52.53,13.23,31505
52.53,13.23,34407
52.53,13.23,34407
52.53,13.23,34407
52.53,13.23,34407
52.53,13.23,34407
52.53,13.23,34407
52.53,13.23,37264
52.53,13.23,37264
52.53,13.23,37264
52.53,13.23,37264
52.53,13.23,37264
52.53,13.23,37264
52.21,13.23,8947
52.21,13.23,8947
52.21,13.23,8947
52.22,13.23,9720
52.22,13.23,9720
52.22,13.23,9720
52.53,13.23,10386
52.53,13.23,10386
52.53,13.23,10386
52.22,13.23,10877
52.22,13.23,10877
52.22,13.23,10877
52.53,13.23,10901
52.53,13.23,10901
52.53,13.23,10901
52.22,13.23,11376
52.22,13.23,11376
52.22,13.23,11376
52.53,13.23,11661
52.53,13.23,11661
52.53,13.23,11661
52.53,13.23,12626
52.53,13.23,12626
52.53,13.23,12626
52.21,13.23,12875
52.21,13.23,12875
52.21,13.23,12875
52.22,13.23,13487
52.22,13.23,13487
52.22,13.23,13487
52.22,13.23,13953
52.22,13.23,13953
52.22,13.23,13953
52.53,13.23,18024
52.53,13.23,18024
52.53,13.23,18024
52.53,13.23,19368
52.53,13.23,19368
52.53,13.23,19368
52.53,13.23,19434
52.53,13.23,19434
52.53,13.23,19434
52.53,13.23,21263
52.53,13.23,21263
52.53,13.23,21263
52.53,13.23,22309
52.53,13.23,22309
52.53,13.23,22309
52.53,13.23,33938
52.53,13.23,33938
52.53,13.23,33938
52.53,13.23,36230
52.53,13.23,36230
52.53,13.23,36230
52.53,13.23,37026
52.53,13.23,37026
52.53,13.23,37026
52.53,13.23,38415
52.53,13.23,38415
52.53,13.23,38415
52.53,13.23,40927
52.53,13.23,40927
52.53,13.23,40927
52.21,13.23,3565
52.21,13.23,3565
52.21,13.23,3565
52.21,13.23,3565
52.21,13.23,3565
52.21,13.23,3565
52.21,13.23,5861
52.21,13.23,5861
52.21,13.23,5861
52.21,13.23,5861
52.21,13.23,5861
52.21,13.23,5861
52.22,13.23,7502
52.22,13.23,7502
52.22,13.23,7502
52.22,13.23,7502
52.22,13.23,7502
52.22,13.23,7502
52.22,13.23,7823
52.22,13.23,7823
52.22,13.23,7823
52.22,13.23,7823
52.22,13.23,7823
52.22,13.23,7823
52.22,13.23,8961
52.22,13.23,8961
52.22,13.23,8961
52.22,13.23,8961
52.22,13.23,8961
52.22,13.23,8961
52.22,13.23,15152
52.22,13.23,15152
52.22,13.23,15152
52.22,13.23,15152
52.22,13.23,15152
52.22,13.23,15152
52.22,13.23,21355
52.22,13.23,21355
52.22,13.23,21355
52.22,13.23,21355
52.22,13.23,21355
52.22,13.23,21355
52.53,13.23,32207
52.53,13.23,32207
52.53,13.23,32207
52.53,13.23,32207
52.53,13.23,32207
52.53,13.23,32207
52.53,13.23,35827
52.53,13.23,35827
52.53,13.23,35827
52.53,13.23,35827
52.53,13.23,35827
52.53,13.23,35827
52.53,13.23,37691
52.53,13.23,37691
52.53,13.23,37691
52.53,13.23,37691
52.53,13.23,37691
52.53,13.23,37691
52.53,13.23,39844
52.53,13.23,39844
52.53,13.23,39844
52.53,13.23,39844
52.53,13.23,39844
52.53,13.23,39844
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,1
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,9917
52.53,13.23,9917
52.53,13.23,9917
52.53,13.23,9917
52.53,13.23,9917
52.53,13.23,9917
52.53,13.23,10601
52.53,13.23,10601
52.53,13.23,10601
52.53,13.23,10601
52.53,13.23,10601
52.53,13.23,10601
52.53,13.23,12852
52.53,13.23,12852
52.53,13.23,12852
52.53,13.23,12852
52.53,13.23,12852
52.53,13.23,12852
52.53,13.23,13155
52.53,13.23,13155
52.53,13.23,13155
52.53,13.23,13155
52.53,13.23,13155
52.53,13.23,13155
52.53,13.23,16022
52.53,13.23,16022
52.53,13.23,16022
52.53,13.23,16022
52.53,13.23,16022
52.53,13.23,16022
52.53,13.23,23272
52.53,13.23,23272
52.53,13.23,23272
52.53,13.23,23272
52.53,13.23,23272
52.53,13.23,23272
52.53,13.23,29017
52.53,13.23,29017
52.53,13.23,29017
52.53,13.23,29017
52.53,13.23,29017
52.53,13.23,29017
52.53,13.23,29311
52.53,13.23,29311
52.53,13.23,29311
52.53,13.23,29311
52.53,13.23,29311
52.53,13.23,29311
52.53,13.23,31820
52.53,13.23,31820
52.53,13.23,31820
52.53,13.23,31820
52.53,13.23,31820
52.53,13.23,31820
52.53,13.23,17007
52.53,13.23,17007
52.53,13.23,17007
52.53,13.23,17007
52.53,13.23,17007
52.53,13.23,17260
52.53,13.23,17260
52.53,13.23,17260
52.53,13.23,17260
52.53,13.23,17260
52.53,13.23,18855
52.53,13.23,18855
52.53,13.23,18855
52.53,13.23,18855
52.53,13.23,18855
52.53,13.23,18872
52.53,13.23,18872
52.53,13.23,18872
52.53,13.23,18872
52.53,13.23,18872
52.53,13.23,19040
52.53,13.23,19040
52.53,13.23,19040
52.53,13.23,19040
52.53,13.23,19040
