"";"sensor_id";"sensor_type";"location";"lat";"lon";"timestamp";"P1";"P2";"P0"
"250";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:01:50;"4.40";"4.40";"2.00"
"251";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:06:53;"5.25";"5.25";"2.75"
"252";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:11:57;"4.20";"3.20";"1.60"
"253";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:17:00;"5.00";"3.50";"1.00"
"254";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:22:04;"4.80";"3.20";"1.40"
"255";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:27:07;"3.25";"3.25";"1.00"
"256";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:32:10;"4.00";"4.00";"2.00"
"257";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:37:14;"5.20";"4.00";"2.60"
"258";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:42:17;"5.00";"3.00";"2.00"
"259";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:47:21;"5.25";"4.75";"2.00"
"260";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:52:24;"3.75";"3.75";"2.00"
"261";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 21:57:28;"4.00";"3.60";"1.40"
"262";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:02:32;"4.40";"3.40";"1.20"
"263";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:07:35;"3.00";"2.25";"1.25"
"264";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:12:39;"4.00";"2.25";"1.00"
"265";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:17:42;"3.20";"2.80";"1.20"
"266";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:22:46;"3.20";"3.20";"1.60"
"267";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:27:49;"3.00";"3.00";"2.00"
"268";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:32:53;"3.00";"3.00";"1.20"
"269";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:37:56;"4.75";"4.75";"0.50"
"270";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:43:00;"3.20";"2.40";"1.20"
"271";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:48:03;"3.00";"2.00";"0.00"
"272";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:53:07;"2.00";"2.00";"1.00"
"273";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 22:58:10;"2.25";"2.00";"1.00"
"274";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:03:14;"2.80";"2.40";"0.20"
"275";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:08:17;"3.00";"3.00";"1.00"
"276";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:13:21;"2.25";"2.25";"0.00"
"277";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:18:24;"2.75";"2.75";"1.00"
"278";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:23:28;"3.60";"2.60";"1.20"
"279";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:28:31;"1.50";"1.50";"0.50"
"280";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:33:35;"2.20";"2.20";"1.40"
"281";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:38:38;"3.75";"2.25";"1.00"
"282";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:43:42;"1.60";"1.60";"1.00"
"283";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:48:45;"2.80";"2.00";"1.00"
"284";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:53:49;"2.75";"2.00";"1.00"
"285";14880;"PMS7003";7533;"51.278";"12.588";2018-10-01 23:58:52;"2.20";"1.20";"0.20"
